rank,card
4908,7664
4909,8937
4910,4370
4911,4023
4912,8179
4913,8410
4914,3518
4915,6991
4916,8732
4917,405
4918,3829
4919,9458
4920,7650
4921,6213
4922,7540
4923,777
4924,7842
4925,6014
4926,8193
4927,1418
4928,4293
4929,8229
4930,8144
4931,7646
4932,6474
4933,6369
4934,2793
4935,4418
4936,7340
4937,2492
4938,547
4939,9813
4940,1766
4941,6095
4942,8715
4943,2414
4944,3411
4945,9251
4946,7983
4947,8788
4948,4924
4949,6730
4950,6064
4951,5757
4952,2378
4953,4689
4954,6640
4955,5316
4956,2412
4957,null
4958,4610
4959,5198
4960,4074
4961,2740
4962,2560
4963,8007
4964,1008
4965,8621
4966,3813
4967,6597
4968,7123
4969,4525
4970,6816
4971,7577
4972,4581
4973,2715
4974,4034
4975,7699
4976,7139
4977,1144
4978,7790
4979,8490
4980,6672
4981,352
4982,6738
4983,247
4984,8559
4985,7109
4986,2360
4987,5085
4988,9988
4989,5922
4990,1056
4991,3534
4992,6532
4993,8480
4994,1025
4995,9722
4996,5402
4997,2062
4998,5033
4999,4177
5000,6792
5001,3789
5002,8201
5003,6351
5004,2796
5005,5136
5006,6431
5007,3374
5008,3910
5009,3751
5010,1143
5011,1676
5012,1717
5013,4870
5014,2894
5015,2363
5016,5324
5017,5418
5018,5934
5019,164
5020,7876
5021,6440
5022,506
5023,2083
5024,5002
5025,1241
5026,7028
5027,5688
5028,7645
5029,5793
5030,1434
5031,1765
5032,2851
5033,4802
5034,6435
5035,8566
5036,5515
5037,6797
5038,3077
5039,6015
5040,8026
5041,200
5042,1863
5043,1267
5044,7351
5045,8785
5046,2882
5047,1401
5048,4821
5049,2413
5050,2307
5051,3848
5052,708
5053,5282
5054,5629
5055,6090
5056,3957
5057,6771
5058,7240
5059,8501
5060,3544
5061,2927
5062,5009
5063,8205
5064,6623
5065,9992
5066,1569
5067,9316
5068,1439
5069,5204
5070,4203
5071,3962
5072,3161
5073,932
5074,9923
5075,1336
5076,9916
5077,6611
5078,1726
5079,4704
5080,4441
5081,9093
5082,3329
5083,4486
5084,3889
5085,6332
5086,5054
5087,1051
5088,2579
5089,2154
5090,3896
5091,9327
5092,8694
5093,8303
5094,2043
5095,5532
5096,6109
5097,7328
5098,5851
5099,9621
5100,8876
5101,6943
5102,5904
5103,2685
5104,4774
5105,4731
5106,1994
5107,9721
5108,4028
5109,1259
5110,5426
5111,9754
5112,4626
5113,8731
5114,1225
5115,2753
5116,1848
5117,1426
5118,7585
5119,558
5120,9161
5121,4844
5122,8133
5123,9760
5124,2296
5125,3210
5126,5400
5127,3080
5128,1516
5129,7761
5130,2884
5131,1608
5132,7471
5133,9556
5134,3659
5135,6551
5136,6325
5137,4008
5138,5576
5139,4544
5140,467
5141,8856
5142,8224
5143,5696
5144,5051
5145,7173
5146,6972
5147,9429
5148,4067
5149,8329
5150,3678
5151,635
5152,8946
5153,229
5154,6962
5155,6524
5156,2667
5157,6058
5158,4722
5159,9222
5160,5457
5161,6115
5162,9027
5163,2629
5164,9108
5165,1623
5166,7036
5167,5190
5168,7959
5169,3291
5170,5306
5171,4898
5172,7004
5173,2036
5174,530
5175,3064
5176,8687
5177,3375
5178,391
5179,6430
5180,42
5181,3898
5182,2610
5183,5184
5184,3970
5185,5217
5186,3347
5187,5383
5188,7499
5189,792
5190,3159
5191,4780
5192,2222
5193,5901
5194,5764
5195,3123
5196,7576
5197,5235
5198,6604
5199,9972
5200,1352
5201,1411
5202,4390
5203,4867
5204,7357
5205,2457
5206,2539
5207,7152
5208,3573
5209,2991
5210,7320
5211,666
5212,8972
5213,2018
5214,8589
5215,6251
5216,1670
5217,5214
5218,2115
5219,7751
5220,8805
5221,7926
5222,9240
5223,9127
5224,93
5225,8604
5226,1981
5227,8734
5228,1036
5229,1153
5230,2924
5231,593
5232,7863
5233,3839
5234,3741
5235,4334
5236,1102
5237,8712
5238,4850
5239,576
5240,4175
5241,2267
5242,8037
5243,3264
5244,8676
5245,6687
5246,3650
5247,9326
5248,6603
5249,5878
5250,3378
5251,2327
5252,7245
5253,8813
5254,2130
5255,5777
5256,388
5257,6963
5258,2659
5259,3610
5260,6625
5261,1206
5262,3246
5263,8048
5264,110
5265,3897
5266,1473
5267,1281
5268,3028
5269,7559
5270,709
5271,7527
5272,7985
5273,559
5274,6929
5275,148
5276,960
5277,5902
5278,2524
5279,9294
5280,3256
5281,3024
5282,2704
5283,5595
5284,6727
5285,5745
5286,2284
5287,7741
5288,2199
5289,7135
5290,7119
5291,9927
5292,4505
5293,519
5294,8235
5295,2418
5296,5752
5297,1961
5298,1005
5299,1559
5300,4188
5301,2677
5302,8244
5303,7933
5304,5153
5305,7542
5306,6902
5307,3571
5308,9205
5309,1176
5310,7464
5311,2033
5312,4446
5313,5240
5314,4458
5315,2235
5316,1655
5317,7350
5318,9989
5319,9103
5320,96
5321,1164
5322,3357
5323,1375
5324,1851
5325,205
5326,2147
5327,2105
5328,8152
5329,3068
5330,1606
5331,7148
5332,3926
5333,832
5334,8934
5335,3366
5336,4730
5337,9511
5338,4572
5339,3213
5340,3943
5341,8445
5342,3003
5343,8542
5344,4288
5345,3155
5346,6481
5347,6303
5348,4554
5349,341
5350,4725
5351,1007
5352,5194
5353,3221
5354,3869
5355,8289
5356,2783
5357,2118
5358,798
5359,9165
5360,9745
5361,1487
5362,1828
5363,5796
5364,7579
5365,3496
5366,9675
5367,3628
5368,636
5369,1260
5370,4007
5371,6152
5372,1111
5373,3756
5374,9374
5375,7986
5376,5206
5377,6715
5378,6202
5379,5039
5380,1896
5381,9347
5382,587
5383,25
5384,3006
5385,5992
5386,8842
5387,7801
5388,3967
5389,1512
5390,6958
5391,482
5392,1535
5393,9734
5394,756
5395,9217
5396,1318
5397,5612
5398,7232
5399,23
5400,563
5401,9750
5402,7385
5403,2417
5404,5552
5405,2071
5406,1611
5407,7698
5408,8511
5409,5980
5410,6080
5411,1242
5412,7965
5413,5520
5414,2791
5415,8390
5416,1663
5417,4320
5418,6937
5419,2171
5420,1228
5421,7726
5422,9860
5423,7783
5424,8598
5425,2626
5426,9955
5427,6153
5428,9887
5429,6682
5430,9692
5431,2157
5432,6301
5433,253
5434,974
5435,4624
5436,7915
5437,554
5438,7961
5439,2589
5440,2372
5441,8762
5442,4304
5443,5237
5444,1686
5445,7614
5446,7587
5447,1871
5448,9282
5449,3275
5450,194
5451,7250
5452,7766
5453,4218
5454,9737
5455,1227
5456,3202
5457,9874
5458,5023
5459,5201
5460,629
5461,4307
5462,4902
5463,1648
5464,6750
5465,757
5466,309
5467,8396
5468,3913
5469,7044
5470,6662
5471,4616
5472,2049
5473,4032
5474,9185
5475,2590
5476,9345
5477,4751
5478,9312
5479,4242
5480,2188
5481,2775
5482,2570
5483,6247
5484,6046
5485,256
5486,7116
5487,9693
5488,9728
5489,3021
5490,9446
5491,4497
5492,8022
5493,1696
5494,5682
5495,5058
5496,7346
5497,3325
5498,51
5499,2479
5500,5363
5501,8103
5502,4529
5503,888
5504,9438
5505,660
5506,4133
5507,4391
5508,8101
5509,513
5510,2657
5511,138
5512,4633
5513,6497
5514,1791
5515,8705
5516,7514
5517,4654
5518,177
5519,2163
5520,1254
5521,6987
5522,4694
5523,4880
5524,1100
5525,881
5526,8147
5527,4995
5528,6455
5529,9660
5530,2432
5531,4798
5532,1115
5533,8733
5534,3759
5535,4412
5536,2771
5537,9539
5538,6845
5539,8453
5540,4958
5541,8419
5542,5247
5543,429
5544,689
5545,7056
5546,9190
5547,6478
5548,4362
5549,5309
5550,7174
5551,7063
5552,9697
5553,6460
5554,1299
5555,7169
5556,8954
5557,7090
5558,4879
5559,5633
5560,5398
5561,8548
5562,1590
5563,3524
5564,212
5565,1621
5566,9500
5567,1486
5568,9646
5569,6647
5570,3843
5571,9681
5572,140
5573,7309
5574,3656
5575,2906
5576,5245
5577,924
5578,5440
5579,3833
5580,9309
5581,355
5582,835
5583,6193
5584,1185
5585,9529
5586,17
5587,8156
5588,9486
5589,8040
5590,9619
5591,2310
5592,7237
5593,4584
5594,1092
5595,6856
5596,9656
5597,2500
5598,5026
5599,2164
5600,2595
5601,610
5602,3671
5603,5962
5604,9122
5605,2502
5606,5906
5607,2352
5608,4595
5609,9247
5610,195
5611,9798
5612,3390
5613,38
5614,9817
5615,6045
5616,8800
5617,4500
5618,4280
5619,7098
5620,4397
5621,5157
5622,1775
5623,1935
5624,3572
5625,6330
5626,8335
5627,5939
5628,9488
5629,5849
5630,7247
5631,255
5632,1747
5633,6812
5634,2321
5635,537
5636,7772
5637,6897
5638,8938
5639,3175
5640,4443
5641,7129
5642,237
5643,158
5644,1462
5645,2660
5646,6493
5647,837
5648,7272
5649,3734
5650,4366
5651,2856
5652,1552
5653,4220
5654,9897
5655,9373
5656,4323
5657,2527
5658,9852
5659,3140
5660,156
5661,9746
5662,5161
5663,4840
5664,1291
5665,969
5666,8935
5667,6087
5668,1450
5669,4263
5670,4545
5671,825
5672,2323
5673,8536
5674,6536
5675,8977
5676,1053
5677,2676
5678,5549
5679,6293
5680,9117
5681,9078
5682,3407
5683,3587
5684,9890
5685,2452
5686,7111
5687,5684
5688,6664
5689,8165
5690,4532
5691,8801
5692,4976
5693,8608
5694,7101
5695,3132
5696,2029
5697,8669
5698,2461
5699,6295
5700,8637
5701,8962
5702,9028
5703,9902
5704,1157
5705,446
5706,3537
5707,3742
5708,1591
5709,8044
5710,9757
5711,6732
5712,9567
5713,3160
5714,6340
5715,2080
5716,8260
5717,3493
5718,3981
5719,7846
5720,8557
5721,5604
5722,7257
5723,8234
5724,3184
5725,4504
5726,9230
5727,2201
5728,7236
5729,2597
5730,293
5731,2419
5732,1950
5733,1112
5734,6352
5735,5300
5736,5272
5737,6339
5738,7712
5739,8337
5740,1928
5741,9530
5742,69
5743,2923
5744,9070
5745,1872
5746,1502
5747,1340
5748,865
5749,80
5750,6935
5751,8406
5752,3025
5753,642
5754,6700
5755,7600
5756,8384
5757,6375
5758,1072
5759,448
5760,1703
5761,7423
5762,4955
5763,609
5764,9684
5765,4111
5766,6037
5767,525
5768,1632
5769,7822
5770,5345
5771,1133
5772,8622
5773,1210
5774,2096
5775,2141
5776,1447
5777,5329
5778,1496
5779,9993
5780,7919
5781,3283
5782,808
5783,2948
5784,3023
5785,851
5786,9115
5787,7655
5788,4169
5789,495
5790,3540
5791,8830
5792,681
5793,5534
5794,1672
5795,8307
5796,70
5797,925
5798,3771
5799,3966
5800,7788
5801,9332
5802,7510
5803,2718
5804,4411
5805,4464
5806,9293
5807,2866
5808,5723
5809,6035
5810,8840
5811,367
5812,5717
5813,7281
5814,3648
5815,9959
5816,571
5817,2735
5818,9915
5819,9379
5820,7490
5821,8838
5822,2024
5823,4627
5824,6389
5825,7833
5826,8030
5827,9356
5828,7778
5829,7853
5830,3696
5831,4860
5832,7468
5833,1701
5834,4230
5835,7259
5836,8043
5837,6184
5838,5943
5839,6614
5840,1811
5841,2161
5842,6028
5843,9528
5844,361
5845,2618
5846,4136
5847,1870
5848,9359
5849,8432
5850,1480
5851,5915
5852,5665
5853,6709
5854,8931
5855,5419
5856,4981
5857,6258
5858,8787
5859,3768
5860,2431
5861,9498
5862,9936
5863,900
5864,4643
5865,1917
5866,6938
5867,8227
5868,6871
5869,1694
5870,5700
5871,9624
5872,3343
5873,2826
5874,601
5875,9780
5876,191
5877,9885
5878,6533
5879,3332
5880,8056
5881,6371
5882,1995
5883,7282
5884,5298
5885,5554
5886,8247
5887,955
5888,6801
5889,9833
5890,4119
5891,7954
5892,5638
5893,8901
5894,1888
5895,674
5896,9020
5897,6609
5898,4896
5899,9126
5900,9469
5901,5613
5902,7196
5903,2481
5904,3689
5905,5134
5906,4212
5907,7704
5908,72
5909,3300
5910,261
5911,5721
5912,9947
5913,1459
5914,1382
5915,4806
5916,8850
5917,9330
5918,2151
5919,6198
5920,6057
5921,9090
5922,7291
5923,2460
5924,7073
5925,9463
5926,3863
5927,7486
5928,7369
5929,103
5930,1028
5931,8578
5932,595
5933,8284
5934,9540
5935,3583
5936,2320
5937,50
5938,6557
5939,8120
5940,8917
5941,5586
5942,4717
5943,3793
5944,4355
5945,8104
5946,1939
5947,3013
5948,2230
5949,2763
5950,7867
5951,9531
5952,498
5953,3860
5954,4691
5955,8153
5956,454
5957,3171
5958,3278
5959,2607
5960,5523
5961,3381
5962,4772
5963,2266
5964,8218
5965,5126
5966,2617
5967,5003
5968,5693
5969,6678
5970,125
5971,8195
5972,6364
5973,1843
5974,849
5975,7177
5976,162
5977,3651
5978,3428
5979,979
5980,9838
5981,6865
5982,9674
5983,416
5984,6452
5985,8476
5986,5436
5987,4932
5988,8119
5989,8525
5990,8117
5991,4270
5992,1130
5993,5720
5994,920
5995,5881
5996,5946
5997,6909
5998,9089
5999,6061
6000,9971
6001,4882
6002,3945
6003,3581
6004,1161
6005,8814
6006,276
6007,9595
6008,1772
6009,4967
6010,2328
6011,5296
6012,7142
6013,3026
6014,3956
6015,8530
6016,5879
6017,7722
6018,9041
6019,1463
6020,1310
6021,1187
6022,7556
6023,5493
6024,8300
6025,6905
6026,6592
6027,7940
6028,6425
6029,5566
6030,6977
6031,8170
6032,8682
6033,1745
6034,161
6035,1527
6036,6413
6037,7734
6038,5516
6039,3723
6040,4468
6041,8595
6042,4048
6043,8673
6044,6903
6045,5386
6046,47
6047,9174
6048,1114
6049,2142
6050,3440
6051,4162
6052,5840
6053,1460
6054,2168
6055,9428
6056,6449
6057,3568
6058,3
6059,6582
6060,4842
6061,5260
6062,7416
6063,5664
6064,2415
6065,2787
6066,653
6067,5926
6068,1971
6069,189
6070,4910
6071,6194
6072,6347
6073,7213
6074,8145
6075,8662
6076,3845
6077,8861
6078,754
6079,7717
6080,9928
6081,3360
6082,7162
6083,7756
6084,3606
6085,9825
6086,8860
6087,5034
6088,1767
6089,4890
6090,1603
6091,4113
6092,5278
6093,6600
6094,9094
6095,2397
6096,1560
6097,8167
6098,2598
6099,688
6100,5594
6101,2535
6102,3619
6103,5474
6104,1101
6105,197
6106,8032
6107,1602
6108,6804
6109,8373
6110,917
6111,2979
6112,7308
6113,1232
6114,1499
6115,8951
6116,4945
6117,7382
6118,9328
6119,8626
6120,55
6121,5623
6122,4944
6123,9810
6124,6229
6125,9050
6126,7462
6127,2705
6128,7164
6129,4764
6130,7598
6131,7968
6132,4776
6133,2076
6134,4009
6135,943
6136,126
6137,4046
6138,2756
6139,8771
6140,9164
6141,6717
6142,5798
6143,8953
6144,4822
6145,113
6146,8375
6147,3831
6148,9456
6149,3669
6150,6714
6151,2542
6152,8035
6153,8982
6154,4791
6155,2322
6156,5073
6157,7981
6158,9588
6159,2613
6160,1095
6161,4602
6162,7513
6163,9806
6164,1178
6165,5412
6166,9591
6167,5988
6168,7621
6169,9395
6170,4907
6171,6034
6172,2552
6173,4150
6174,6188
6175,7394
6176,6268
6177,8601
6178,5223
6179,8848
6180,858
6181,9276
6182,7657
6183,6233
6184,1359
6185,1307
6186,9877
6187,9876
6188,487
6189,2832
6190,1175
6191,4797
6192,7749
6193,3888
6194,4659
6195,5417
6196,1901
6197,3408
6198,8905
6199,5592
6200,1508
6201,8686
6202,4621
6203,9769
6204,8571
6205,437
6206,3824
6207,9501
6208,6565
6209,4843
6210,9112
6211,2059
6212,401
6213,8897
6214,2553
6215,63
6216,3387
6217,4917
6218,5655
6219,1062
6220,9739
6221,49
6222,8006
6223,500
6224,5466
6225,5818
6226,6485
6227,4622
6228,7428
6229,4377
6230,2256
6231,4152
6232,4227
6233,2696
6234,775
6235,5432
6236,5028
6237,5791
6238,6066
6239,6688
6240,2483
6241,5528
6242,6546
6243,3560
6244,5617
6245,196
6246,1377
6247,1477
6248,6509
6249,3810
6250,6486
6251,106
6252,762
6253,7489
6254,439
6255,6111
6256,3915
6257,1985
6258,6000
6259,9709
6260,7995
6261,7611
6262,3542
6263,6378
6264,8690
6265,3099
6266,4238
6267,9003
6268,1366
6269,4926
6270,1017
6271,4787
6272,8858
6273,2892
6274,7523
6275,7971
6276,8719
6277,6071
6278,5702
6279,2205
6280,7724
6281,5015
6282,6923
6283,4603
6284,7753
6285,6670
6286,1347
6287,9665
6288,5498
6289,9830
6290,9655
6291,4328
6292,7803
6293,8564
6294,8585
6295,7522
6296,7635
6297,5268
6298,942
6299,6447
6300,3418
6301,4620
6302,7978
6303,2025
6304,220
6305,6838
6306,7580
6307,5609
6308,6574
6309,1177
6310,6790
6311,540
6312,4292
6313,8212
6314,7432
6315,8505
6316,1957
6317,4415
6318,9435
6319,669
6320,7798
6321,6408
6322,3326
6323,7143
6324,6671
6325,6900
6326,6274
6327,2252
6328,8
6329,440
6330,5127
6331,4122
6332,9642
6333,7023
6334,5175
6335,4388
6336,6214
6337,3130
6338,321
6339,9464
6340,9942
6341,7682
6342,9671
6343,4927
6344,6150
6345,8949
6346,773
6347,1836
6348,6695
6349,8495
6350,5489
6351,4070
6352,3272
6353,4059
6354,830
6355,1403
6356,1876
6357,7637
6358,1572
6359,5577
6360,1456
6361,1328
6362,7402
6363,5737
6364,5719
6365,9587
6366,36
6367,2800
6368,5490
6369,572
6370,6810
6371,4536
6372,3363
6373,7847
6374,1587
6375,5545
6376,9368
6377,9257
6378,1186
6379,4546
6380,9577
6381,6230
6382,5169
6383,8775
6384,6243
6385,3241
6386,961
6387,8618
6388,2186
6389,1461
6390,662
6391,6225
6392,6854
6393,3711
6394,5509
6395,5567
6396,2471
6397,694
6398,5392
6399,2886
6400,6002
6401,1034
6402,2790
6403,4124
6404,null
6405,9751
6406,2972
6407,5778
6408,7012
6409,9055
6410,264
6411,6843
6412,5518
6413,1393
6414,8116
6415,3255
6416,1047
6417,1014
6418,9248
6419,8438
6420,9200
6421,2674
6422,82
6423,3531
6424,7525
6425,3439
6426,3778
6427,582
6428,8746
6429,4665
6430,8301
6431,94
6432,3492
6433,4952
6434,2334
6435,9036
6436,312
6437,7929
6438,9804
6439,1941
6440,3812
6441,1987
6442,2769
6443,9153
6444,1620
6445,3287
6446,2065
6447,3120
6448,867
6449,9931
6450,257
6451,1988
6452,4240
6453,8523
6454,9342
6455,9201
6456,6799
6457,8581
6458,7791
6459,8407
6460,4350
6461,2138
6462,4346
6463,3870
6464,7797
6465,3122
6466,7538
6467,5022
6468,5305
6469,6084
6470,3459
6471,1289
6472,2905
6473,6482
6474,5910
6475,6512
6476,3895
6477,6354
6478,4611
6479,5312
6480,9966
6481,2664
6482,5337
6483,3371
6484,7689
6485,3324
6486,6114
6487,9698
6488,3999
6489,8638
6490,8882
6491,2689
6492,258
6493,9597
6494,8015
6495,8916
6496,1954
6497,7792
6498,2594
6499,8807
6500,9494
6501,8649
6502,2909
6503,2593
6504,5718
6505,1284
6506,350
6507,5377
6508,6853
6509,2218
6510,4408
6511,8346
6512,3121
6513,6504
6514,3466
6515,6142
6516,8135
6517,1305
6518,3092
6519,4492
6520,7900
6521,2987
6522,8904
6523,8722
6524,9116
6525,5068
6526,9350
6527,8275
6528,1106
6529,2426
6530,5742
6531,9390
6532,5181
6533,8631
6534,1842
6535,2300
6536,2100
6537,5291
6538,6104
6539,2946
6540,7758
6541,3153
6542,6892
6543,7743
6544,6498
6545,5451
6546,6010
6547,9613
6548,6754
6549,6896
6550,5183
6551,5355
6552,8391
6553,6880
6554,2998
6555,1273
6556,9426
6557,4563
6558,7442
6559,7552
6560,741
6561,1303
6562,5527
6563,1513
6564,7130
6565,787
6566,4275
6567,8910
6568,8737
6569,251
6570,9607
6571,3694
6572,3902
6573,5841
6574,2622
6575,6167
6576,6542
6577,9063
6578,4178
6579,7061
6580,2195
6581,6199
6582,8089
6583,6723
6584,1781
6585,7891
6586,8772
6587,1457
6588,9611
6589,3705
6590,9564
6591,5287
6592,6041
6593,3916
6594,2929
6595,2628
6596,8527
6597,4779
6598,1391
6599,560
6600,5253
6601,3556
6602,912
6603,7192
6604,3973
6605,7019
6606,9301
6607,192
6608,9007
6609,7087
6610,481
6611,5408
6612,7581
6613,473
6614,8568
6615,1865
6616,2050
6617,3444
6618,7875
6619,8253
6620,2193
6621,2638
6622,9727
6623,1810
6624,3178
6625,8002
6626,408
6627,8482
6628,2545
6629,7903
6630,5473
6631,1816
6632,2030
6633,1746
6634,4964
6635,8478
6636,5940
6637,7703
6638,1070
6639,9704
6640,9846
6641,5364
6642,8633
6643,5843
6644,5152
6645,695
6646,9778
6647,2053
6648,728
6649,4608
6650,296
6651,7620
6652,1905
6653,4598
6654,2580
6655,4783
6656,8017
6657,4298
6658,9582
6659,1964
6660,4629
6661,6751
6662,5420
6663,3506
6664,3801
6665,1247
6666,954
6667,8545
6668,1993
6669,1835
6670,7532
6671,946
6672,5186
6673,6023
6674,40
6675,3562
6676,4977
6677,6086
6678,364
6679,5730
6680,3975
6681,2920
6682,9691
6683,4372
6684,7081
6685,6737
6686,1300
6687,5266
6688,9664
6689,100
6690,4107
6691,7
6692,8973
6693,3729
6694,5012
6695,3111
6696,8641
6697,5544
6698,9831
6699,4518
6700,4335
6701,9636
6702,4257
6703,6223
6704,971
6705,3596
6706,7558
6707,2345
6708,6147
6709,7419
6710,4719
6711,5077
6712,9497
6713,3237
6714,9121
6715,5469
6716,7485
6717,1514
6718,8486
6719,5193
6720,6382
6721,4386
6722,4693
6723,2828
6724,9384
6725,7816
6726,3180
6727,1616
6728,6254
6729,8748
6730,4348
6731,6867
6732,2373
6733,799
6734,2934
6735,7375
6736,7505
6737,9084
6738,3495
6739,7335
6740,2714
6741,2077
6742,6065
6743,5163
6744,3497
6745,9393
6746,3337
6747,7773
6748,4533
6749,318
6750,5113
6751,8132
6752,2802
6753,517
6754,1547
6755,1751
6756,6182
6757,2074
6758,1948
6759,7388
6760,3166
6761,117
6762,7092
6763,7841
6764,4430
6765,9594
6766,7834
6767,3348
6768,8064
6769,1743
6770,9969
6771,4141
6772,8222
6773,3892
6774,2583
6775,3899
6776,3993
6777,8154
6778,7114
6779,6755
6780,4852
6781,7341
6782,9015
6783,4640
6784,9669
6785,9670
6786,4110
6787,97
6788,5788
6789,8435
6790,1634
6791,3359
6792,6496
6793,2441
6794,4631
6795,201
6796,1834
6797,2208
6798,4112
6799,9353
6800,6947
6801,4185
6802,4457
6803,2861
6804,4484
6805,6984
6806,8500
6807,1504
6808,8252
6809,7219
6810,8797
6811,509
6812,8718
6813,6821
6814,1692
6815,8664
6816,7913
6817,8829
6818,2717
6819,4829
6820,3706
6821,9779
6822,4311
6823,9071
6824,3541
6825,8903
6826,1501
6827,7746
6828,5203
6829,812
6830,4771
6831,308
6832,8600
6833,2538
6834,1654
6835,838
6836,2843
6837,324
6838,7371
6839,1059
6840,1358
6841,1827
6842,4663
6843,5020
6844,9505
6845,6099
6846,2864
6847,1564
6848,8497
6849,122
6850,4211
6851,4873
6852,7214
6853,9298
6854,5876
6855,9052
6856,759
6857,8053
6858,9999
6859,3138
6860,315
6861,7624
6862,1716
6863,892
6864,6632
6865,1952
6866,4426
6867,8596
6868,9975
6869,5919
6870,3260
6871,5114
6872,5488
6873,3982
6874,607
6875,2844
6876,1884
6877,1805
6878,6248
6879,6177
6880,81
6881,2203
6882,345
6883,3865
6884,7809
6885,1330
6886,6178
6887,4373
6888,2707
6889,4834
6890,8230
6891,3453
6892,1626
6893,7501
6894,6070
6895,973
6896,2427
6897,7566
6898,749
6899,2716
6900,7478
6901,7011
6902,2758
6903,7020
6904,6638
6905,6098
6906,2023
6907,4628
6908,2600
6909,1374
6910,675
6911,5072
6912,1055
6913,8855
6914,3235
6915,4018
6916,9175
6917,5353
6918,634
6919,5923
6920,4715
6921,5066
6922,7599
6923,7228
6924,9654
6925,4231
6926,3341
6927,6401
6928,8969
6929,7182
6930,6605
6931,4786
6932,7052
6933,5637
6934,5611
6935,2675
6936,4720
6937,7551
6938,1612
6939,7208
6940,8832
6941,6894
6942,3489
6943,2530
6944,4387
6945,4015
6946,7325
6947,1589
6948,2779
6949,5441
6950,9400
6951,8743
6952,6968
6953,2663
6954,6132
6955,7472
6956,374
6957,6648
6958,8125
6959,5484
6960,7342
6961,887
6962,4512
6963,10
6964,9603
6965,332
6966,2229
6967,7057
6968,5976
6969,4379
6970,8402
6971,5646
6972,2429
6973,9699
6974,9712
6975,2973
6976,2428
6977,8987
6978,5350
6979,6060
6980,8657
6981,8243
6982,8697
6983,6782
6984,65
6985,7565
6986,5500
6987,2028
6988,143
6989,3823
6990,4928
6991,9355
6992,7332
6993,9903
6994,2889
6995,7977
6996,4161
6997,3996
6998,3720
6999,6844
7000,6956
7001,1209
7002,8514
7003,4241
7004,533
7005,3323
7006,9980
7007,431
7008,2516
7009,13
7010,1845
7011,5524
7012,4449
7013,7625
7014,833
7015,9518
7016,1882
7017,7702
7018,7137
7019,1226
7020,9845
7021,8184
7022,8912
7023,4356
7024,2091
7025,4245
7026,4003
7027,7860
7028,8995
7029,7894
7030,3552
7031,6888
7032,3294
7033,3011
7034,4587
7035,15
7036,6995
7037,403
7038,8411
7039,4555
7040,227
7041,4674
7042,736
7043,3433
7044,5477
7045,4267
7046,460
7047,6885
7048,4921
7049,807
7050,4914
7051,7186
7052,6610
7053,7529
7054,1125
7055,8342
7056,3592
7057,2534
7058,2490
7059,8921
7060,390
7061,7404
7062,7759
7063,4466
7064,1909
7065,9592
7066,8537
7067,8816
7068,9259
7069,1906
7070,4854
7071,5783
7072,465
7073,3490
7074,6082
7075,3530
7076,1346
7077,4239
7078,8780
7079,4174
7080,6637
7081,2225
7082,3286
7083,8516
7084,2785
7085,2544
7086,7832
7087,8826
7088,9278
7089,6901
7090,8510
7091,5949
7092,9933
7093,1360
7094,5553
7095,8469
7096,6616
7097,8922
7098,1127
7099,3223
7100,8331
7101,5938
7102,930
7103,4209
7104,5648
7105,8088
7106,3079
7107,3336
7108,404
7109,8211
7110,null
7111,5750
7112,4683
7113,3616
7114,5685
7115,4851
7116,8343
7117,9763
7118,9509
7119,7937
7120,7397
7121,358
7122,6376
7123,3172
7124,2669
7125,810
7126,6327
7127,6731
7128,2891
7129,8188
7130,466
7131,9427
7132,5465
7133,202
7134,5257
7135,8494
7136,3403
7137,1282
7138,1173
7139,1400
7140,1656
7141,988
7142,8534
7143,2587
7144,7088
7145,1924
7146,5822
7147,6026
7148,9335
7149,4462
7150,7950
7151,381
7152,4904
7153,155
7154,783
7155,2949
7156,5242
7157,7361
7158,2206
7159,2839
7160,4050
7161,4095
7162,7223
7163,7802
7164,2211
7165,2834
7166,8971
7167,4590
7168,1003
7169,703
7170,6954
7171,7459
7172,4400
7173,3032
7174,4165
7175,7396
7176,641
7177,7450
7178,477
7179,1357
7180,5178
7181,7647
7182,7495
7183,8779
7184,6981
7185,3427
7186,5557
7187,2712
7188,2464
7189,2448
7190,9385
7191,2569
7192,343
7193,8877
7194,2701
7195,9716
7196,4483
7197,9361
7198,8605
7199,770
7200,4507
7201,6480
7202,8324
7203,9840
7204,1234
7205,5865
7206,269
7207,4903
7208,724
7209,26
7210,9834
7211,8189
7212,1489
7213,2964
7214,9628
7215,9569
7216,7256
7217,6432
7218,6691
7219,9042
7220,7893
7221,3502
7222,7201
7223,1846
7224,8821
7225,6158
7226,6507
7227,4836
7228,7444
7229,8182
7230,7263
7231,5561
7232,8369
7233,1317
7234,7914
7235,5989
7236,8894
7237,4202
7238,5248
7239,4723
7240,5563
7241,4644
7242,919
7243,687
7244,1770
7245,8784
7246,6123
7247,4905
7248,5708
7249,8884
7250,5462
7251,8843
7252,5977
7253,4436
7254,8751
7255,7852
7256,8326
7257,2849
7258,4360
7259,8174
7260,9051
7261,8424
7262,5254
7263,4889
7264,496
7265,5565
7266,3426
7267,3288
7268,1678
7269,2086
7270,6898
7271,7545
7272,9183
7273,3826
7274,1050
7275,7653
7276,3932
7277,1438
7278,948
7279,8254
7280,222
